id,followers_count,following_count,tweet_count,listed_count,name_length,username_length,description_length,verified,protected,ff_ratio,label
u1052344185250967552,0,1,2,0,10,15,0,0,0,0.0,1
u1052344679872761857,0,0,1,0,5,13,0,0,0,0.0,1
u1052344771736260608,0,0,6,0,9,15,0,0,0,0.0,1
u1052345072316870656,0,0,5,0,12,12,0,0,0,0.0,1
u1052345185798119424,39,20,32,1,11,8,54,0,0,1.95,1
u1052345326848417792,0,0,9,0,14,14,0,0,0,0.0,1
u1052345351984828418,0,0,10,0,7,15,0,0,0,0.0,1
u1052345809402904576,0,6,3,0,14,13,0,0,0,0.0,1
u1052345958741102592,0,1,1,0,8,15,0,0,0,0.0,1
u1052346000931770368,0,1,2,0,9,15,0,0,0,0.0,1
u1052346363592228864,0,0,2,0,9,15,0,0,0,0.0,1
u1052346557973127169,328,163,181,1,14,14,121,0,0,2.0122699386503067,1
u1052346717654437888,0,1,1,0,10,15,0,0,0,0.0,1
u1052346749342412801,7,32,9,0,22,15,50,0,0,0.21875,1
u1052346900995813377,0,0,6,0,18,15,0,0,0,0.0,1
u1052346937230278658,0,2,2,0,4,15,0,0,0,0.0,1
u1052347056197685248,0,0,9,0,7,15,0,0,0,0.0,1
u1052347077735436288,9,70,234,0,27,15,33,0,0,0.12857142857142856,1
u1052347267439575042,0,0,10,0,10,15,0,0,0,0.0,1
u1052347290529267712,0,2,10,0,11,11,33,0,0,0.0,1
u1052347360087437313,445,567,211,9,17,10,109,0,0,0.7848324514991182,1
u1052347376784949248,0,0,6,0,12,13,0,0,0,0.0,1
u1052347467398828033,0,2,3,0,13,15,0,0,0,0.0,1
u1052347590874787841,1,14,57,0,21,15,33,0,0,0.07142857142857142,1
u1052347600026968064,0,0,8,0,15,15,0,0,0,0.0,1
u1052347634730577921,0,2,6,0,14,14,0,0,0,0.0,1
u1052347671153954816,0,0,11,0,10,15,0,0,0,0.0,1
u1052348094396944384,695,948,241,5,8,8,11,0,0,0.7331223628691983,1
u1052348175137165313,0,0,1,0,7,15,0,0,0,0.0,1
u1052348233429778433,0,0,1,0,11,11,0,0,0,0.0,1
u1052348403491848192,0,0,2,0,15,15,0,0,0,0.0,1
u1052348542893912065,0,0,5,0,9,15,0,0,0,0.0,1
u1052348890182119424,0,1,2,0,11,15,0,0,0,0.0,1
u1052349011024326658,0,1,7,0,13,13,0,0,0,0.0,1
u1052349029303050240,0,0,4,0,5,13,0,0,0,0.0,1
u1052349252603645952,0,0,6,0,10,15,0,0,0,0.0,1
u1052349273101090816,0,1,3,0,10,15,0,0,0,0.0,1
u1052349282299375617,0,2,1,0,17,15,27,0,0,0.0,1
u1052349413685940226,0,0,18,0,16,15,0,0,0,0.0,1
u1052349683278827520,0,0,10,0,14,15,0,0,0,0.0,1
u1052349827445547009,0,0,13,0,15,15,0,0,0,0.0,1
u1052350228005818369,0,0,8,0,8,15,0,0,0,0.0,1
u1052350259920334848,0,2,8,0,12,13,136,0,0,0.0,1
u1052350562317099008,0,0,9,0,4,15,0,0,0,0.0,1
u1052350600439054337,0,0,57,0,12,15,0,0,0,0.0,1
u1052350808803631104,0,2,3,0,21,15,117,0,0,0.0,1
u1052350874511532033,0,0,13,0,7,15,0,0,0,0.0,1
u1052351134524944384,0,3,1,0,13,13,0,0,0,0.0,1
u1052351158163931136,0,0,1,0,4,15,0,0,0,0.0,1
u1052351185372344320,0,0,18,0,5,13,0,0,0,0.0,1
u1052351398946455552,0,2,1,0,17,15,0,0,0,0.0,1
u1052351471272906753,0,0,21,0,10,15,0,0,0,0.0,1
u1052351680447045637,0,1,2,0,8,15,0,0,0,0.0,1
u1052352091895652354,0,8,7,0,9,15,24,0,0,0.0,1
u1052352169846796289,0,0,3,0,7,15,0,0,0,0.0,1
u1052352310553268224,0,0,1,0,7,15,0,0,0,0.0,1
u1052352335890923520,0,0,15,0,6,14,0,0,0,0.0,1
u1052352397341806592,2,256,57,0,7,15,0,0,0,0.0078125,1
u1052352426823405569,0,0,2,0,8,15,0,0,0,0.0,1
u1052352823956889601,4,35,45,0,15,12,98,0,0,0.11428571428571428,1
u1052353109954125824,0,0,7,0,6,14,0,0,0,0.0,1
u1052353353164894208,0,2,3,0,11,11,19,0,0,0.0,1
u1052353377009582080,0,0,3,0,11,15,0,0,0,0.0,1
u1052353973364043776,137,49,69,0,17,11,138,0,0,2.795918367346939,1
u1052354067828215810,12,17,663,0,17,15,42,0,0,0.7058823529411765,1
u1052354083883872256,0,0,5,0,13,13,0,0,0,0.0,1
u1052354145968099329,0,0,11,0,10,15,0,0,0,0.0,1
u1052354163408023552,258,987,11,0,6,14,160,0,0,0.2613981762917933,1
u1052354167694651392,0,0,10,0,8,15,0,0,0,0.0,1
u1052354556464631814,0,0,3,0,11,15,0,0,0,0.0,1
u1052354786471931904,143,725,2281,0,11,11,12,0,0,0.19724137931034483,1
u1052354826548301824,0,0,2,0,8,15,0,0,0,0.0,1
u1052354953413451776,0,0,3,0,9,15,0,0,0,0.0,1
u1052355049022779392,0,0,2,0,9,15,0,0,0,0.0,1
u1052355145156255745,0,0,7,0,7,15,0,0,0,0.0,1
u1052355170334597120,0,3,1,0,10,10,0,0,0,0.0,1
u1052355659033956352,0,0,2,0,9,15,0,0,0,0.0,1
u1052355940593192960,0,0,11,0,7,15,0,0,0,0.0,1
u1052356178305409024,0,0,2,0,12,15,0,0,0,0.0,1
u1052356477179039744,48,189,99,0,13,11,34,0,0,0.25396825396825395,1
u1052356697644195840,0,0,3,0,13,15,0,0,0,0.0,1
u1052356756297449472,51,94,43,2,20,15,137,0,0,0.5425531914893617,1
u1052356960719237120,0,0,1,0,11,15,0,0,0,0.0,1
u1052357003023183877,67,529,245,0,18,11,157,0,0,0.1266540642722117,1
u1052357048413741056,274,255,192,1,12,7,108,0,0,1.0745098039215686,1
u1052357274335731712,0,0,3,0,13,15,0,0,0,0.0,1
u1052357399296860160,0,0,5,0,9,15,0,0,0,0.0,1
u1052357450672689157,0,0,1,0,4,15,0,0,0,0.0,1
u1052357585951588352,0,0,3,0,4,15,0,0,0,0.0,1
u1052357818265690112,0,2,2,0,13,13,68,0,0,0.0,1
u1052357852671692800,0,0,1,0,10,10,0,0,0,0.0,1
u1052358313734692865,0,1,3,0,8,15,0,0,0,0.0,1
u1052358346693636096,0,0,72,0,12,12,41,0,0,0.0,1
u1052358364355813376,0,0,8,0,9,15,0,0,0,0.0,1
u1052358513769373696,0,0,15,0,8,15,0,0,0,0.0,1
u1052358804564795392,0,0,16,0,11,11,0,0,0,0.0,1
u1052359175668461568,0,0,5,0,8,15,0,0,0,0.0,1
u1052359194437775360,0,0,2,0,8,15,0,0,0,0.0,1
u1052359297533763584,0,0,5,0,12,15,0,0,0,0.0,1
u1052359498826993664,0,0,10,0,12,12,0,0,0,0.0,1
u1052360137472499712,0,1,2,0,14,14,0,0,0,0.0,1
u1052360479497179136,24,203,450,0,11,8,47,0,0,0.11822660098522167,1
u1052360640474492928,0,0,1,0,12,15,0,0,0,0.0,1
u1052360805231017984,0,0,18,0,6,14,0,0,0,0.0,1
u1052360853184495616,0,0,1,0,8,15,0,0,0,0.0,1
u1052361350041804800,0,0,3,0,12,15,0,0,0,0.0,1
u1052361358841266176,0,0,4,0,19,11,24,0,0,0.0,1
u1052361443184664576,0,0,10,0,9,10,0,0,0,0.0,1
u1052361480341999618,0,1,17,0,10,10,0,0,0,0.0,1
u1052361567935840256,231,300,141,1,15,15,149,0,0,0.77,1
u1052361602337464320,0,0,1,0,9,15,0,0,0,0.0,1
u1052361706431766528,0,2,2,0,13,15,66,0,0,0.0,1
u1052361756365021185,0,0,3,0,15,15,0,0,0,0.0,1
u1052362008539123712,0,0,1,0,4,15,0,0,0,0.0,1
u1052362231134838784,0,0,16,0,7,15,0,0,0,0.0,1
u1052362272750952448,0,1,3,0,8,15,0,0,0,0.0,1
u1052362371489026048,0,0,7,0,13,15,0,0,0,0.0,1
u1052362432985804800,0,2,8,0,14,14,117,0,0,0.0,1
u1052362484240306176,0,0,10,0,8,15,0,0,0,0.0,1
u1052363202577817600,0,0,6,0,15,15,0,0,0,0.0,1
u1052363296194617344,0,0,5,0,13,14,0,0,0,0.0,1
u1052363581029642240,116,112,72,1,14,10,61,0,0,1.0357142857142858,1
u1052363697606324224,0,0,6,0,8,15,0,0,0,0.0,1
u1052363863449116674,0,0,1,0,14,15,0,0,0,0.0,1
u1052363936610144258,0,1,2,0,12,15,0,0,0,0.0,1
u1052364865023737857,0,0,2,0,9,15,0,0,0,0.0,1
u1052364969319124992,0,0,12,0,11,15,0,0,0,0.0,1
u1052365185610969088,0,2,7,0,16,15,145,0,0,0.0,1
u1052365264510013440,0,39,74,0,5,13,0,0,0,0.0,1
u1052365295921164288,0,0,2,0,4,12,0,0,0,0.0,1
u1052365320466440193,22,39,98,0,22,11,55,0,0,0.5641025641025641,1
u1052365333049352192,0,0,8,0,7,15,0,0,0,0.0,1
u1052365550377230337,0,2,3,0,14,14,157,0,0,0.0,1
u1052366148208025603,0,0,5,0,5,15,0,0,0,0.0,1
u1052366187869470720,42,113,34,0,23,14,82,0,0,0.37168141592920356,1
u1052366203421769728,0,0,12,0,4,15,0,0,0,0.0,1
u1052366576391876608,15,528,807,0,9,9,0,0,0,0.028409090909090908,1
u1052366732977934336,0,0,4,0,10,10,0,0,0,0.0,1
u1052367358751207424,0,0,6,0,9,9,0,0,0,0.0,1
u1052367479350022144,0,0,2,0,10,15,0,0,0,0.0,1
u1052367490817245184,0,0,2,0,10,15,0,0,0,0.0,1
u1052367852676767744,0,4,3,0,13,13,0,0,0,0.0,1
u1052367856787025920,0,0,4,0,8,15,0,0,0,0.0,1
u1052367949707665408,0,0,10,0,16,15,0,0,0,0.0,1
u1052368155396493312,0,1,6,0,8,8,0,0,0,0.0,1
u1052368768964407296,0,2,6,0,15,14,95,0,0,0.0,1
u1052368954327330816,0,0,23,0,6,14,0,0,0,0.0,1
u1052369034363236352,0,2,4,0,15,15,29,0,0,0.0,1
u1052369162885058560,0,0,2,0,13,15,0,0,0,0.0,1
u1052369263510544385,0,0,10,0,10,10,0,0,0,0.0,1
u1052369757268267008,0,0,11,0,10,11,0,0,0,0.0,1
u1052369827489185792,4,23,6,0,17,7,73,0,0,0.17391304347826086,1
u1052369967327240197,23,140,44,0,11,9,93,0,0,0.16428571428571428,1
u1052370106955644930,0,0,3,0,8,15,0,0,0,0.0,1
u1052370172575657984,41,104,45,0,24,15,131,0,0,0.3942307692307692,1
u1052370264804257792,0,0,2,0,9,9,0,0,0,0.0,1
u1052371433521860608,0,0,5,0,5,15,0,0,0,0.0,1
u1052371449036644352,0,0,3,0,17,15,0,0,0,0.0,1
u1052371614145437696,0,0,1,0,7,7,38,0,0,0.0,1
u1052371769175216128,0,11,22,0,3,11,9,0,0,0.0,1
u1052371930504785921,1,0,56,0,10,15,0,0,0,1.0,1
u1052372496123539456,0,0,10,0,14,14,0,0,0,0.0,1
u1052372530558849024,0,0,3,0,14,15,0,0,0,0.0,1
u1052372750268956672,0,0,3,0,8,15,0,0,0,0.0,1
u1052372973280145408,12,291,28,0,5,13,106,0,0,0.041237113402061855,1
u1052373182538084352,0,2,12,0,12,13,0,0,0,0.0,1
u1052373795250589696,42,54,113,0,14,15,155,0,0,0.7777777777777778,1
u1052374287083065346,0,2,3,0,12,12,87,0,0,0.0,1
u1052374325368504321,0,0,12,0,13,14,0,0,0,0.0,1
u1052374890542653440,109,30,47,1,14,14,18,0,0,3.6333333333333333,1
u1052374944552636417,0,0,4,0,4,15,0,0,0,0.0,1
u1052375176535392256,0,0,9,0,10,15,0,0,0,0.0,1
u1052375209766924288,0,2,4,0,15,15,11,0,0,0.0,1
u1052375309809373185,5,132,84,0,6,15,156,0,0,0.03787878787878788,1
u1052375443746119680,0,0,3,0,4,15,0,0,0,0.0,1
u1052375939630460929,0,0,1,0,14,15,0,0,0,0.0,1
u1052376063324475392,0,0,7,0,12,12,0,0,0,0.0,1
u1052376511708258305,0,0,8,0,9,15,0,0,0,0.0,1
u1052377026529845248,0,5,8,0,10,10,0,0,0,0.0,1
u1052377079558238208,0,0,21,0,8,15,0,0,0,0.0,1
u1052377249356238849,0,0,6,0,8,15,0,0,0,0.0,1
u1052378022999863296,0,0,2,0,5,13,0,0,0,0.0,1
u1052378422368825344,0,0,8,0,10,15,0,0,0,0.0,1
u1052378484859760640,0,2,3,0,13,13,25,0,0,0.0,1
u1052378613125808128,86,48,132,1,20,15,87,0,0,1.7916666666666667,1
u1052378788820967429,0,0,18,0,7,15,0,0,0,0.0,1
u1052379050931453953,0,2,5,0,18,15,22,0,0,0.0,1
u1052379078920032257,0,0,4,0,16,15,0,0,0,0.0,1
u1052379288748548097,9,706,161,0,11,15,0,0,0,0.012747875354107648,1
u1052379388585680897,0,0,1,0,11,15,0,0,0,0.0,1
u1052380417272107008,0,0,3,0,11,15,0,0,0,0.0,1
u1052380572826230784,0,0,3,0,10,15,0,0,0,0.0,1
u1052380713398489088,1,7,5,0,12,10,51,0,0,0.14285714285714285,1
u1052380979745226752,0,0,1,0,9,15,0,0,0,0.0,1
u1052381210079449088,0,0,10,0,12,15,0,0,0,0.0,1
u1052381911270809601,57,111,10,1,19,10,87,0,0,0.5135135135135135,1
u1052382080577880064,0,0,3,0,13,15,0,0,0,0.0,1
u1052382338582110209,0,0,5,0,9,15,0,0,0,0.0,1
u1052382437567864832,3,0,11,0,11,10,0,0,0,3.0,1
u1052382732070866946,0,5,3,0,11,8,33,0,0,0.0,1
u1052383874980954112,45,296,16,0,15,15,80,0,0,0.15202702702702703,1
u1052383878222991360,0,0,8,0,11,15,0,0,0,0.0,1
u1052384162399887360,0,0,4,0,4,15,0,0,0,0.0,1
u1052384168489963524,0,0,102,0,7,15,0,0,0,0.0,1
u1052384213801013250,52,83,58,0,22,9,14,0,0,0.6265060240963856,1
u1052384283577466880,0,0,4,0,4,15,0,0,0,0.0,1
u1052384413282123782,0,0,7,0,9,15,0,0,0,0.0,1
u1052384486623719425,0,0,1,0,14,15,0,0,0,0.0,1
u1052384957463711744,20,142,9,0,12,15,80,0,0,0.14084507042253522,1
u1052384975964622850,0,8,4,0,13,7,0,0,0,0.0,1
u1052385113005207552,39,53,49,0,18,15,120,0,0,0.7358490566037735,1
u1052385619773677568,18,110,7,0,12,15,98,0,0,0.16363636363636364,1
u1052385928088408064,157,642,288,1,9,6,117,0,0,0.24454828660436137,1
u1052386083164577797,0,0,1,0,13,13,0,0,0,0.0,1
u1052386183001464832,0,0,10,0,8,15,0,0,0,0.0,1
u1052386264098492416,3,51,2,0,15,15,18,0,0,0.058823529411764705,1
u1052386867071647744,29,178,10,0,15,15,18,0,0,0.16292134831460675,1
u1052387193745002496,166,268,73,2,11,11,0,0,0,0.6194029850746269,1
u1052387358253965312,3,14,101,0,9,10,60,0,0,0.21428571428571427,1
u1052387405741924355,9,142,11,0,14,15,18,0,0,0.06338028169014084,1
u1052388064440520705,0,22,3,0,11,15,0,0,0,0.0,1
u1052388126293970945,21,1043,33,0,16,15,7,0,0,0.020134228187919462,1
u1052388257718136832,1,23,4,0,22,13,0,0,0,0.043478260869565216,1
u1052388840198025217,43,409,38,0,9,15,58,0,0,0.10513447432762836,1
u1052389194759266304,2,0,46,0,7,15,0,0,0,2.0,1
u1052391380520185856,0,1,29,0,5,13,0,0,0,0.0,1
u1052391809874198529,8,118,132,0,15,15,0,0,0,0.06779661016949153,1
u1052392155090640897,5,535,402,0,16,15,0,0,0,0.009345794392523364,1
u1052392708109553664,20,35,26,2,6,8,62,0,0,0.5714285714285714,1
u1052392926158893056,2,120,104,0,8,15,0,0,0,0.016666666666666666,1
u1052393861807464449,5,540,458,0,14,13,0,0,0,0.009259259259259259,1
u1052393901732950016,360,243,162,1,8,6,72,0,0,1.4814814814814814,1
u1052394238229573632,0,37,69,0,12,15,33,0,0,0.0,1
u1052396393329975296,0,22,2,0,8,8,24,0,0,0.0,1
u1052397456904749056,1,24,42,0,13,14,32,0,0,0.041666666666666664,1
u1052399386515435520,2,1,4,0,12,11,0,0,0,2.0,1
u1052400025400213504,0,0,38,0,5,13,0,0,0,0.0,1
u1052400257898881024,578,723,116,0,12,7,157,0,0,0.7994467496542186,1
u1052401075788046336,41,147,58,0,16,13,44,0,0,0.2789115646258503,1
u1052401077197320192,0,0,22,0,4,12,0,0,0,0.0,1
u1052401210421116929,167,109,83,2,20,7,117,0,0,1.5321100917431192,1
u1052401536402214912,1,5,37,0,10,11,0,0,0,0.2,1
u1052401659249188865,148,49,11,1,13,9,11,0,0,3.020408163265306,1
u1052403050189639680,0,35,48,0,13,15,39,0,0,0.0,1
u1052404261848518656,3,700,504,0,15,9,0,0,0,0.004285714285714286,1
u1052404957855567872,220,142,121,1,16,13,101,0,0,1.5492957746478873,1
u1052405187707588609,0,62,61,0,12,15,0,0,0,0.0,1
u1052405392880197632,429,447,264,2,26,13,75,0,0,0.959731543624161,1
u1052405636091252736,0,13,27,0,14,15,33,0,0,0.0,1
u1052406236447158274,24,21,28,0,8,7,96,0,0,1.1428571428571428,1
u1052406488403128320,6,20,26,0,18,15,142,0,0,0.3,1
u1052407171642740736,372,381,97,4,9,9,156,0,0,0.9763779527559056,1
u1052407418833920000,2,60,113,0,13,15,33,0,0,0.03333333333333333,1
u1052408292646035456,2,468,304,0,14,13,0,0,0,0.004273504273504274,1
u1052408360807608320,142,155,296,1,23,15,155,0,0,0.9161290322580645,1
u1052409769561088001,156,338,21,0,16,14,152,0,0,0.46153846153846156,1
u1052411581856968704,2,9,20,0,15,15,32,0,0,0.2222222222222222,1
u1052412178161172480,0,10,35,0,8,14,52,0,0,0.0,1
u1052413058214170624,5,441,300,0,13,12,0,0,0,0.011337868480725623,1
u1052413063603900417,2,31,70,0,14,15,36,0,0,0.06451612903225806,1
u1052413585329147904,0,0,34,0,5,13,0,0,0,0.0,1
u1052413628274618370,224,309,87,2,11,7,107,0,0,0.7249190938511327,1
u1052413739771801600,2,18,25,0,11,11,32,0,0,0.1111111111111111,1
u1052415837024456704,10,66,35,0,8,8,46,0,0,0.15151515151515152,1
u1052416950381502464,116,66,228,1,12,12,42,0,0,1.7575757575757576,1
u1052416984363749376,95,59,38,0,10,10,17,0,0,1.6101694915254237,1
u1052416990910902272,1,49,93,0,12,12,33,0,0,0.02040816326530612,1
u1052419241666842625,0,17,24,0,18,15,36,0,0,0.0,1
u1052419785429045248,65,239,31,1,28,11,81,0,0,0.2719665271966527,1
u1052420080024412162,149,334,238,1,3,11,90,0,0,0.44610778443113774,1
u1052421460386570240,14,863,439,0,20,10,0,0,0,0.016222479721900347,1
u1052422566076473344,7,582,22,0,6,14,0,0,0,0.012027491408934709,1
u1052422826685358080,0,0,32,0,7,15,0,0,0,0.0,1
u1052424471754276864,155,78,57,1,22,15,148,0,0,1.9871794871794872,1
u1052425498184298496,214,243,340,1,11,11,151,0,0,0.8806584362139918,1
u1052428072270610432,9,0,14,0,11,11,0,0,0,9.0,1
u1052431084263231488,0,36,93,0,9,15,40,0,0,0.0,1
u1052432251009388544,2,94,174,0,5,13,7,0,0,0.02127659574468085,1
u1052432501262692352,0,47,12,0,15,15,144,0,0,0.0,1
u1052433055976181760,9,245,125,0,11,11,0,0,0,0.036734693877551024,1
u1052433189451509761,0,56,111,0,14,15,40,0,0,0.0,1
u1052436473541214208,2,0,10,0,9,9,132,0,0,2.0,1
u1052436715867131904,3,165,112,0,13,12,0,0,0,0.01818181818181818,1
u1052437730012086275,8,1,16,0,13,6,34,0,0,8.0,1
u1052439203282411521,0,24,37,0,15,15,36,0,0,0.0,1
u1052439611060965376,417,355,610,1,15,8,151,0,0,1.1746478873239437,1
u1052439848609566722,202,354,121,1,8,8,122,0,0,0.5706214689265536,1
u1052440092525166592,0,0,1,0,12,15,35,0,0,0.0,1
u1052440364483788800,0,0,15,0,6,14,0,0,0,0.0,1
u1052440733897187328,2,73,4,0,17,15,67,0,0,0.0273972602739726,1
u1052441092485013504,0,46,100,0,15,15,33,0,0,0.0,1
u1052441257690243072,115,54,77,1,10,10,76,0,0,2.1296296296296298,1
u1052443144057511936,0,0,1,0,12,15,0,0,0,0.0,1
u1052443205474680835,0,0,23,0,7,8,0,0,0,0.0,1
u1052444671480348672,47,90,35,0,12,11,0,0,0,0.5222222222222223,1
u1052444919611215872,25,32,22,0,22,12,157,0,0,0.78125,1
u1052445754030247936,0,25,41,0,11,11,35,0,0,0.0,1
u1052447519970664450,46,13,28,1,11,8,0,0,0,3.5384615384615383,1
u1052447777937080321,15,73,64,0,17,11,38,0,0,0.2054794520547945,1
u1052448076387024897,203,152,309,0,18,13,159,0,0,1.3355263157894737,1
u1052448467702943745,3,3,21,0,6,6,0,0,0,1.0,1
u1052448778442170370,4,64,22,0,5,10,0,0,0,0.0625,1
u1052449211462103040,24,1129,10,0,15,15,45,0,0,0.021257750221434897,1
u1052452421606215680,0,0,10,0,6,14,0,0,0,0.0,1
u1052452857386029056,103,182,159,0,10,10,153,0,0,0.5659340659340659,1
u1052454577734336513,1,4,2,0,19,15,42,0,0,0.25,1
u1052455293978853378,0,0,10,0,6,14,0,0,0,0.0,1
u1052455684451782656,1,35,12,0,16,15,0,0,0,0.02857142857142857,1
u1052456287236182017,0,12,8,0,12,8,0,0,0,0.0,1
u1052457452543840256,213,265,87,1,8,8,39,0,0,0.8037735849056604,1
u1052459680231030784,1,81,175,0,11,15,39,0,0,0.012345679012345678,1
u1052459692969156608,1,93,185,0,12,15,40,0,0,0.010752688172043012,1
u1052460750180999169,0,0,14,0,8,15,0,0,0,0.0,1
u1052461281368788992,39,190,74,0,11,8,0,0,0,0.20526315789473684,1
u1052462370554085377,20,64,36,0,11,11,107,0,0,0.3125,1
u1052462714310803456,79,374,10,0,17,15,75,0,0,0.21122994652406418,1
u1052463055265812480,2,30,70,0,11,12,33,0,0,0.06666666666666667,1
u1052463109447802880,144,24,219,1,21,12,156,0,0,6.0,1
u1052465845899747328,0,16,11,0,11,15,0,0,0,0.0,1
u1052465901705076736,1,39,1,0,12,11,0,0,0,0.02564102564102564,1
u1052468310548172800,12,423,8,0,14,14,38,0,0,0.028368794326241134,1
u1052469307798478851,4,199,197,1,7,15,0,0,0,0.020100502512562814,1
u1052470469285138432,0,27,54,0,14,14,36,0,0,0.0,1
u1052471039832313857,0,72,162,0,10,15,33,0,0,0.0,1
u1052472901234900992,1,13,26,0,13,13,36,0,0,0.07692307692307693,1
u1052473166965219328,328,714,10,0,21,15,155,0,0,0.45938375350140054,1
u1052474675077427202,0,0,35,0,4,12,0,0,0,0.0,1
u1052475615595679744,27,290,59,0,14,13,20,0,0,0.09310344827586207,1
u1052477733832482816,16,115,42,0,12,12,14,0,0,0.1391304347826087,1
u1052478561112723456,0,5,6,0,13,15,83,0,0,0.0,1
u1052480226847002625,0,0,18,0,8,15,0,0,0,0.0,1
u1052482218017329152,0,0,1,0,16,15,0,0,0,0.0,1
u1052484012055429121,5,166,272,0,13,13,36,0,0,0.030120481927710843,1
u1052484997939175424,234,216,143,1,3,15,91,0,0,1.0833333333333333,1
u1052485163337297920,0,0,75,0,5,13,0,0,0,0.0,1
u1052485586408288258,31,53,53,0,22,9,160,0,0,0.5849056603773585,1
u1052485647833944064,61,10,333,0,10,15,0,0,0,6.1,1
u1052486131575590913,100,92,66,0,20,13,155,0,0,1.0869565217391304,1
u1052486531435253761,0,0,32,0,8,15,0,0,0,0.0,1
u1052488035814842369,0,0,29,0,7,15,0,0,0,0.0,1
u1052488295723229184,119,76,26,0,40,12,153,0,0,1.5657894736842106,1
u1052488417156706305,46,202,34,2,12,8,12,0,0,0.22772277227722773,1
u1052488955432787969,1,0,233,0,9,15,37,0,0,1.0,1
u1052488974353100801,0,76,3,0,3,11,15,0,0,0.0,1
u1052489786911543297,0,2,1,0,5,13,21,0,0,0.0,1
u1052490124464934913,141,604,28,0,8,15,16,0,0,0.23344370860927152,1
u1052493594735595520,1,0,22,0,10,9,98,0,0,1.0,1
u1052493818182950913,1,2,20,0,11,15,108,0,0,0.5,1
u1052494418702286848,0,0,11,0,9,15,0,0,0,0.0,1
u1052494518753353728,0,11,15,0,17,15,40,0,0,0.0,1
u1052495170543833088,0,0,18,0,4,12,0,0,0,0.0,1
u1052495674275708928,15,278,5,0,6,14,13,0,0,0.0539568345323741,1
u1052497356048887809,0,0,19,0,6,14,0,0,0,0.0,1
u1052498659286372352,0,11,15,0,15,15,36,0,0,0.0,1
u1052501031555280896,0,0,40,0,2,10,0,0,0,0.0,1
u1052501328981704704,0,0,41,0,6,14,0,0,0,0.0,1
u1052502238835433472,135,348,26,0,10,11,74,0,0,0.3879310344827586,1
u1052503924421332992,11,10,29,1,10,7,93,0,0,1.1,1
u1052504630494662657,1,129,2,0,13,12,0,0,0,0.007751937984496124,1
u1052504905200545792,21,47,32,0,10,15,131,0,0,0.44680851063829785,1
u1052506177353838592,7,453,370,0,15,14,0,0,0,0.01545253863134658,1
u1052506204222750720,115,62,67,3,15,11,33,0,0,1.8548387096774193,1
u1052506725553754113,0,6,11,0,12,13,40,0,0,0.0,1
u1052507566142418945,0,0,14,0,3,11,0,0,0,0.0,1
u1052508784470327296,0,0,7,0,13,15,0,0,0,0.0,1
u1052508867098173440,233,243,113,1,11,11,93,0,0,0.9588477366255144,1
u1052509111147876352,0,0,1,0,3,15,0,0,0,0.0,1
u1052509353046134784,0,0,5,0,14,15,0,0,0,0.0,1
u1052510078094303232,0,30,42,0,16,15,35,0,0,0.0,1
u1052510178178928640,0,5,8,0,14,15,32,0,0,0.0,1
u1052510871124172800,1,9,79,0,17,15,142,0,0,0.1111111111111111,1
u1052511095129169920,0,0,68,0,8,15,0,0,0,0.0,1
u1052511128302116864,7,56,209,0,12,12,0,0,0,0.125,1
u1052511831162380289,5,456,261,0,12,11,0,0,0,0.010964912280701754,1
u1052512805864333313,0,4,1,0,25,15,31,0,0,0.0,1
u1052513450289758208,4,41,38,0,4,9,90,0,0,0.0975609756097561,1
u1052514918736515072,0,0,20,0,8,15,0,0,0,0.0,1
u1052515074169032704,0,18,42,0,15,15,39,0,0,0.0,1
u1052515216200781824,271,226,303,3,19,15,92,0,0,1.1991150442477876,1
u1052517326761820160,26,16,15,2,23,10,97,0,0,1.625,1
u1052517526054338562,1,0,250,0,17,15,26,0,0,1.0,1
u1052518107967827973,13,10,21,0,8,8,0,0,0,1.3,1
u1052518829794816002,0,0,51,0,4,12,0,0,0,0.0,1
u1052519726491074560,0,0,21,0,6,14,0,0,0,0.0,1
u1052519958289285120,3,18,171,0,16,15,141,0,0,0.16666666666666666,1
u1052520995012063232,20,172,6,0,7,15,20,0,0,0.11627906976744186,1
u1052521264286445568,351,128,127,2,17,10,83,0,0,2.7421875,1
u1052523925933121538,99,38,176,1,20,13,95,0,0,2.6052631578947367,1
u1052525541549592579,3,49,22,0,19,15,80,0,0,0.061224489795918366,1
u1052526815829483526,0,20,37,0,11,11,39,0,0,0.0,1
u1052527456937267202,4,225,710,0,4,12,0,0,0,0.017777777777777778,1
u1052527843522109442,3,12,47,0,16,9,154,0,0,0.25,1
u1052528269063532544,204,272,76,3,16,8,19,0,0,0.75,1
u1052531390485594112,0,0,11,0,10,7,0,0,0,0.0,1
u1052531519879880704,0,0,17,0,9,15,0,0,0,0.0,1
u1052532088602288129,0,13,15,0,6,7,103,0,0,0.0,1
u1052535457844670464,0,9,2,0,9,15,122,0,0,0.0,1
u1052535470729691136,200,295,13,0,14,6,108,0,0,0.6779661016949152,1
u1052536695730520064,0,0,20,0,7,15,0,0,0,0.0,1
u1052537062883246081,0,9,16,0,13,13,33,0,0,0.0,1
u1052537214528380928,25,68,32,0,7,15,80,0,0,0.36764705882352944,1
u1052537589402689537,0,0,35,0,6,14,0,0,0,0.0,1
