user_id,followers,following,account_age_days,total_posts,total_retweets,is_bot
user_legit_03978,27120,793,69,488,50,False
user_legit_04383,28197,993,2731,451,24,False
user_legit_07856,4962,1632,812,376,63,False
user_legit_03539,41364,614,701,497,293,False
user_legit_05682,19042,1250,3150,220,63,False
user_legit_02827,47169,1145,2391,321,17,False
user_legit_07658,31784,27,2925,425,245,False
user_legit_04996,37337,1695,1443,346,84,False
user_legit_01338,38766,98,570,318,118,False
user_legit_03262,37055,283,1074,490,229,False
user_legit_06386,24332,427,748,439,172,False
user_legit_07951,10123,1851,2175,397,78,False
user_legit_00650,24467,1231,1720,71,19,False
user_legit_02902,43152,849,3605,161,74,False
user_legit_02258,72,1965,2265,268,39,False
user_legit_07402,4390,1190,560,378,151,False
user_legit_03521,16614,1574,2059,176,104,False
user_legit_02730,48052,156,2613,130,45,False
user_legit_05496,38542,1089,1738,302,54,False
user_legit_04478,43471,1145,730,233,48,False
user_legit_01596,32961,1536,1023,131,72,False
user_legit_07066,191,228,3396,81,19,False
user_legit_02584,17527,1503,3507,309,30,False
user_legit_05441,25619,362,2641,380,67,False
user_legit_03196,11290,1009,1940,13,5,False
user_legit_08523,44385,1371,1910,254,61,False
user_legit_07682,43109,1169,1111,129,60,False
user_legit_05376,8547,204,540,401,48,False
user_legit_01258,27025,1176,1057,336,53,False
user_legit_05277,41148,78,3020,44,18,False
user_legit_00991,27461,1309,1647,409,31,False
user_legit_03504,875,536,1219,377,98,False
user_legit_00113,22951,823,1345,134,42,False
user_legit_00919,31824,155,1244,345,195,False
user_legit_02509,6107,131,2364,89,47,False
user_legit_09404,38177,1217,3533,178,87,False
user_legit_00165,40702,1367,842,39,12,False
user_legit_05263,24833,764,668,20,6,False
user_legit_04603,37827,450,1512,311,65,False
user_legit_00949,13910,966,2355,82,44,False
user_legit_04594,30841,661,436,481,240,False
user_legit_05727,5221,836,2280,392,205,False
user_legit_03770,21209,908,2865,463,97,False
user_legit_02506,22997,1114,2026,11,2,False
user_legit_05107,47500,959,1618,362,89,False
user_legit_02850,9752,457,2269,67,36,False
user_legit_06485,45958,196,774,389,57,False
user_legit_05362,29146,1153,417,409,197,False
user_legit_07442,28324,465,3212,83,41,False
user_legit_04446,15393,1690,906,95,20,False
user_legit_04460,5136,1256,1836,357,80,False
user_bot_00013,1,4261,27,3,118,True
user_legit_02505,5775,1142,2495,208,22,False
user_legit_01114,9727,1176,3263,131,55,False
user_legit_08397,8758,902,910,214,61,False
user_legit_00298,14235,1430,232,205,55,False
user_legit_01675,49171,596,3394,384,160,False
user_legit_03347,6423,1567,3493,309,171,False
user_legit_02735,6989,272,216,102,39,False
user_legit_07819,40996,857,745,200,63,False
user_legit_04988,46587,69,639,371,144,False
user_bot_00394,4,3199,29,6,161,True
user_legit_05817,46143,293,2379,484,122,False
user_legit_04325,19642,1336,1120,332,87,False
user_legit_06719,33351,1208,2084,206,96,False
user_legit_08786,12393,114,2306,345,115,False
user_legit_04550,2252,433,2088,129,21,False
user_legit_08572,45204,1111,2787,85,19,False
user_legit_07847,46147,372,1936,457,268,False
user_legit_02103,6476,1214,805,101,14,False
user_legit_05813,48395,1588,1940,274,53,False
user_legit_09104,11759,221,1772,114,17,False
user_legit_07453,48094,1589,2336,301,19,False
user_legit_01837,15230,1317,94,55,19,False
user_legit_07902,16735,454,2049,288,22,False
user_legit_08318,11539,1410,1474,134,57,False
user_legit_08723,27097,735,3039,343,39,False
user_legit_00607,25716,249,2677,406,227,False
user_legit_08374,45742,1725,2651,424,250,False
user_legit_01093,19634,1982,2333,242,14,False
user_legit_06387,34999,1032,1084,351,181,False
user_legit_06505,13553,563,2108,55,6,False
user_legit_08964,43436,1598,495,87,9,False
user_legit_04487,12734,1042,1081,333,150,False
user_legit_00160,49805,377,864,225,77,False
user_legit_00203,34988,1465,736,375,148,False
user_legit_07040,26399,1724,601,437,61,False
user_legit_05893,16227,642,2444,285,154,False
user_legit_04933,41373,1384,2638,265,111,False
user_legit_02934,40401,700,2080,55,8,False
user_legit_07322,45710,290,2531,72,20,False
user_legit_02435,28209,580,2804,22,11,False
user_legit_01230,41075,860,31,353,39,False
user_legit_08675,1257,1641,1376,21,5,False
user_legit_03046,36385,1640,2931,400,93,False
user_bot_00154,5,4601,27,8,377,True
user_legit_08419,10132,1240,605,260,40,False
user_legit_07666,28298,608,1102,302,28,False
user_legit_06407,32473,126,2455,31,17,False
user_legit_04251,19264,1005,1120,408,236,False
user_legit_05577,46748,267,3432,73,16,False
user_legit_03293,14478,1588,476,90,22,False
user_legit_04034,21291,725,2176,456,159,False
user_legit_08112,9250,1573,1481,53,11,False
user_legit_04290,3412,213,771,121,29,False
user_legit_04334,45838,102,2327,159,32,False
user_legit_05931,27151,100,2848,252,75,False
user_legit_03877,12285,1120,2763,474,65,False
user_legit_05428,1496,1151,1497,365,202,False
user_legit_04753,43606,641,2898,131,39,False
user_legit_04886,34557,141,1519,45,17,False
user_legit_00857,2871,1013,2905,64,29,False
user_legit_08233,29479,189,325,494,163,False
user_legit_08375,6704,45,1200,457,49,False
user_legit_02561,17940,743,1713,476,239,False
user_legit_03801,29090,1324,2877,115,49,False
user_legit_02640,11981,673,3566,335,159,False
user_bot_00163,2,4289,15,12,242,True
user_legit_04490,9414,314,753,186,100,False
user_legit_02347,37618,611,2770,8,4,False
user_legit_00649,42429,1968,1426,242,12,False
user_legit_02781,46794,386,1085,18,5,False
user_legit_05652,2853,1077,710,469,50,False
user_legit_08543,23930,1985,1460,45,17,False
user_legit_08677,25568,1058,1861,48,27,False
user_legit_06433,17746,1025,1918,72,31,False
user_legit_00615,31981,1103,235,419,84,False
user_legit_08448,41212,268,389,125,14,False
user_legit_02575,16469,576,526,18,3,False
user_legit_00053,23341,866,1872,344,147,False
user_legit_03340,27077,244,2438,161,18,False
user_legit_07037,27172,1465,1436,137,31,False
user_legit_01705,42950,1795,2057,372,190,False
user_legit_09060,33725,1120,383,230,69,False
user_legit_09352,1925,1099,3090,346,110,False
user_legit_01493,16661,1929,201,290,164,False
user_bot_00463,2,3958,20,19,238,True
user_legit_05632,26073,1874,633,183,61,False
user_legit_00803,45922,185,761,55,23,False
user_legit_04953,7158,63,297,457,265,False
user_legit_06933,30989,1705,2142,245,73,False
user_legit_07104,14082,1879,736,310,55,False
user_legit_00990,17141,1725,3509,414,142,False
user_legit_02774,27260,1310,2775,35,10,False
user_legit_07470,36496,1392,3337,360,37,False
user_legit_06419,4776,1882,948,49,20,False
user_legit_03513,7059,1886,860,394,191,False
user_legit_05478,4673,262,429,185,91,False
user_legit_08400,34118,468,221,101,31,False
user_legit_00219,45131,564,1356,227,52,False
user_legit_06969,35002,1788,1457,466,268,False
user_legit_01288,5103,247,2457,448,218,False
user_legit_03163,15724,1915,2515,169,73,False
user_legit_04678,32674,1958,2829,420,65,False
user_legit_02618,32832,226,2317,337,136,False
user_legit_03612,30473,879,1789,155,44,False
user_legit_00043,17732,800,2301,400,118,False
user_legit_08094,17099,1175,3604,286,89,False
user_legit_08372,32613,1882,3603,143,51,False
user_legit_03792,12770,40,3322,491,53,False
user_legit_03571,42105,351,1060,427,109,False
user_bot_00480,4,954,26,5,144,True
user_legit_01503,16131,1018,3585,52,30,False
user_legit_05556,5083,1434,1614,66,7,False
user_bot_00330,2,4309,14,4,50,True
user_legit_03439,41481,1733,2812,308,85,False
user_legit_01892,43951,358,2552,433,32,False
user_legit_09323,45822,719,2289,172,81,False
user_legit_05255,17136,1914,2433,30,10,False
user_legit_01955,20028,651,1600,372,203,False
user_legit_05167,9739,1319,2486,412,184,False
user_legit_04814,37313,1728,3271,258,86,False
user_legit_06264,26994,214,2881,432,118,False
user_legit_01505,12131,234,3324,151,69,False
user_legit_00670,47626,170,1528,233,28,False
user_legit_08907,33026,711,3046,135,33,False
user_legit_07055,7684,1497,1741,150,10,False
user_legit_00897,2734,1509,2316,231,78,False
user_legit_06178,39977,629,2915,398,92,False
user_legit_02666,12043,1325,721,92,33,False
user_legit_03193,9604,1909,217,157,14,False
user_legit_02890,7438,222,1069,306,38,False
user_legit_07773,49344,528,928,152,31,False
user_legit_02621,19630,1273,1437,31,4,False
user_legit_06008,3499,1845,462,99,41,False
user_legit_05956,10905,1846,2767,229,31,False
user_legit_00002,32732,504,2663,29,16,False
user_legit_02370,2206,464,2063,52,18,False
user_legit_07914,6641,1134,286,483,277,False
user_legit_01769,9845,235,2793,281,138,False
user_legit_08506,22907,993,2872,71,31,False
user_legit_06025,38106,516,963,60,21,False
user_legit_00531,8284,589,1952,304,150,False
user_legit_08724,46539,1478,552,256,125,False
user_legit_08649,10085,1485,374,287,102,False
user_legit_07873,17140,1564,1227,181,62,False
user_legit_08890,45231,445,1572,296,87,False
user_legit_03120,31183,1717,201,478,175,False
user_legit_09022,38905,877,1181,274,17,False
user_legit_00731,20936,1853,1563,23,3,False
user_legit_03406,17783,884,3236,306,145,False
user_legit_02339,4646,592,401,5,1,False
user_legit_05967,30316,489,2962,372,203,False
user_legit_06580,23159,1140,909,428,184,False
user_legit_02565,21581,257,968,48,18,False
user_legit_07726,412,1722,1506,499,188,False
user_legit_07820,7889,644,3384,370,66,False
user_legit_06713,28034,527,167,421,191,False
user_legit_06995,37917,155,1313,369,21,False
user_legit_06942,25169,1897,1195,91,19,False
user_legit_07794,1915,268,1789,478,93,False
user_legit_08975,5613,1369,3644,345,142,False
user_legit_01255,4250,1445,3469,245,28,False
user_legit_02104,43559,1373,809,295,130,False
user_legit_06734,16465,1597,2665,277,51,False
user_bot_00278,1,2535,4,4,109,True
user_legit_06224,18793,1402,3521,202,105,False
user_legit_09150,42102,1495,370,343,119,False
user_legit_04994,32125,25,3354,117,65,False
user_legit_08969,43223,240,3567,461,70,False
user_legit_06839,42515,791,2324,332,80,False
user_legit_05057,41456,1228,1277,258,16,False
user_legit_05846,6048,1221,442,112,54,False
user_legit_04434,29227,1705,1714,382,165,False
user_legit_03484,20387,670,2133,172,67,False
user_legit_09493,22164,162,2143,237,115,False
user_legit_05318,38135,1046,474,328,145,False
user_legit_03816,22599,1088,1179,166,24,False
user_legit_05729,20748,812,3612,142,36,False
user_legit_08903,48683,1925,2883,348,182,False
user_legit_07840,24468,178,2203,95,18,False
user_bot_00389,5,3175,26,4,178,True
user_legit_01621,210,1859,126,147,56,False
user_legit_09423,12303,60,1912,79,27,False
user_legit_06307,6198,1328,2438,123,53,False
user_legit_09304,22617,863,1101,429,156,False
user_legit_08902,28486,1093,700,97,35,False
user_legit_01096,41774,641,3522,85,43,False
user_legit_08057,24006,1734,2223,89,6,False
user_legit_09481,10479,799,234,273,129,False
user_legit_02463,29292,1083,157,107,59,False
user_legit_08289,23726,793,862,176,13,False
user_legit_01788,23649,542,2472,236,138,False
user_legit_00250,8981,591,567,267,76,False
user_bot_00426,0,2297,18,6,70,True
user_legit_06191,2383,560,2735,138,8,False
user_bot_00150,2,4685,16,14,424,True
user_legit_00192,30363,1186,860,313,84,False
user_legit_00820,1208,1956,1362,274,152,False
user_bot_00127,0,1197,6,5,69,True
user_legit_05714,47862,288,63,292,123,False
user_legit_07195,44143,290,663,39,9,False
user_legit_05715,21589,139,892,2,0,False
user_legit_04400,18957,1966,3643,151,36,False
user_legit_09290,28570,413,3131,188,14,False
user_legit_05388,24805,1436,1514,298,20,False
user_legit_04166,23122,1586,3180,380,94,False
user_legit_04951,2528,219,899,216,24,False
user_legit_02687,28223,1217,2945,241,109,False
user_legit_04390,9040,1548,1921,184,51,False
user_legit_05860,25724,770,241,379,153,False
user_legit_05981,39545,1020,30,116,39,False
user_legit_04927,29617,1206,920,273,149,False
user_legit_06735,32374,673,2496,123,67,False
user_legit_02607,12878,458,252,325,183,False
user_legit_07466,33003,1576,1679,200,93,False
user_legit_00238,15440,1837,3367,325,89,False
user_legit_04015,7090,1771,43,44,14,False
user_legit_09262,7590,722,437,18,2,False
user_legit_02977,44838,1677,970,61,5,False
user_legit_05712,23182,1381,1738,368,99,False
user_bot_00356,0,3401,14,18,798,True
user_legit_05473,9084,536,2502,55,19,False
user_legit_00945,5969,206,3593,361,147,False
user_legit_08251,7636,615,2254,270,134,False
user_legit_07681,34131,1053,449,377,77,False
user_legit_05097,15990,1816,1982,215,57,False
user_legit_06805,26175,1152,2874,45,8,False
user_legit_05803,46562,452,2896,41,10,False
user_legit_03552,46940,386,2861,142,47,False
user_bot_00469,4,3240,4,17,440,True
user_legit_03360,49226,1853,732,111,36,False
user_legit_08249,49825,55,199,11,4,False
user_legit_02410,26530,429,70,375,221,False
user_legit_04507,29380,1061,2083,364,79,False
user_legit_08462,34508,1713,1160,145,17,False
user_legit_03982,33548,277,2507,340,162,False
user_legit_00146,1744,757,980,194,83,False
user_legit_06648,27519,1599,1929,381,124,False
user_legit_02294,35725,292,1880,152,60,False
user_legit_02253,25043,1218,888,476,129,False
user_legit_03611,34132,768,2120,480,47,False
user_legit_05353,23612,1985,1620,481,172,False
user_legit_01736,25148,1941,122,348,147,False
user_legit_07915,47346,87,2911,460,135,False
user_legit_07659,31221,322,1876,494,256,False
user_legit_00114,25285,1462,1059,110,11,False
user_legit_08860,48080,913,2178,499,232,False
user_legit_05649,49038,27,1467,204,120,False
user_bot_00344,1,4312,15,12,311,True
user_legit_00498,46324,1135,2269,26,4,False
user_legit_07822,1507,765,1159,63,15,False
user_legit_00720,6965,704,416,394,118,False
user_legit_07258,7163,783,2782,256,153,False
user_legit_08843,9023,1357,1865,332,199,False
user_legit_05730,41747,1750,856,261,134,False
user_legit_03089,23379,272,2241,195,95,False
user_legit_07226,777,863,3637,31,18,False
user_legit_07306,27017,1045,863,273,99,False
user_legit_06508,33741,1604,1834,309,148,False
user_legit_00596,28972,1933,3445,145,43,False
user_legit_09092,35255,1532,34,428,108,False
user_legit_06095,32129,1753,752,199,92,False
user_legit_06053,13354,408,2613,473,25,False
user_legit_05164,17755,869,796,252,95,False
user_legit_01647,33184,1726,2131,312,145,False
user_legit_08167,15489,1140,2344,487,256,False
user_legit_06920,12882,1421,482,98,35,False
user_legit_02700,44061,1076,880,188,26,False
user_legit_08203,32941,308,221,388,85,False
user_legit_01700,13276,1964,1654,102,57,False
user_legit_08943,13938,662,1098,396,70,False
user_legit_05404,1248,542,1271,407,94,False
user_legit_07219,11296,329,489,355,201,False
user_legit_07502,37222,1713,2062,178,51,False
user_legit_02942,38153,1829,943,219,60,False
user_legit_06301,51,724,513,423,153,False
user_legit_00086,4870,1863,1806,138,52,False
user_legit_02308,15400,1650,2236,135,77,False
user_legit_02677,43908,703,471,69,7,False
user_legit_08216,29485,1928,3372,406,178,False
user_legit_07729,47463,238,1401,116,23,False
user_legit_02594,15291,1149,730,483,150,False
user_legit_05884,6551,1025,1698,499,266,False
user_legit_01029,16713,743,3415,103,21,False
user_legit_00136,30145,1999,1191,496,261,False
user_legit_06831,11611,1347,3411,112,49,False
user_legit_07814,22950,1319,1201,111,59,False
user_legit_02854,36195,1186,2286,243,44,False
user_legit_04409,16170,1436,458,49,26,False
user_legit_01200,43952,958,1661,423,90,False
user_legit_04717,49454,681,2263,13,7,False
user_bot_00017,5,3236,18,18,191,True
user_legit_06594,47835,475,49,96,12,False
user_legit_00566,11411,1565,2653,100,59,False
user_legit_07328,19602,606,317,39,17,False
user_legit_05430,48076,711,620,42,13,False
user_legit_03927,7687,1264,1078,1,0,False
user_legit_06055,42985,1748,71,186,105,False
user_legit_07589,28120,690,69,449,242,False
user_legit_07122,30213,606,3368,253,142,False
user_legit_06572,1530,1554,1803,144,19,False
user_legit_06535,38172,1422,1209,5,1,False
user_legit_08913,7457,1255,852,273,121,False
user_legit_08275,42799,1201,973,154,26,False
user_legit_02330,3267,1120,3473,131,60,False
user_legit_03515,48617,102,1310,123,22,False
user_legit_02187,12897,1139,1580,83,43,False
user_legit_00195,4391,1315,1282,443,138,False
user_legit_07257,32140,824,2066,77,4,False
user_legit_05666,10115,1801,587,318,87,False
user_legit_05059,31567,1482,1881,20,11,False
user_legit_00802,25782,300,1282,334,130,False
user_legit_08848,17717,809,2844,196,108,False
user_bot_00428,0,1782,28,10,319,True
user_legit_02068,16528,1042,923,175,26,False
user_legit_09082,9378,219,1883,288,141,False
user_legit_08744,20313,1577,1708,107,54,False
user_legit_00644,38516,465,2566,471,32,False
user_legit_09374,14033,1077,758,181,57,False
user_legit_05103,24969,1322,537,220,60,False
user_legit_05460,44942,1061,562,418,173,False
user_legit_01637,31093,396,3556,25,2,False
user_legit_00120,21986,365,2288,337,75,False
user_legit_02981,3025,1283,2235,277,74,False
user_legit_05069,47905,1865,1182,259,117,False
user_legit_03074,29083,429,1610,168,75,False
user_legit_08927,48468,227,1781,268,49,False
user_legit_03278,49649,793,252,441,37,False
user_legit_02135,34274,411,3039,31,10,False
user_legit_08941,45281,1955,2998,469,109,False
